센서명,날짜,복합악취,황화수소,암모니아,TVOC
동아2차APT,2024-09-02 17:20,2.0,0.003,0.003,0.046
동아2차APT,2024-09-02 17:25,2.0,0.003,0.003,0.045
동아2차APT,2024-09-02 17:30,2.0,0.004,0.004,0.046
동아2차APT,2024-09-02 17:35,2.0,0.003,0.005,0.044
동아2차APT,2024-09-02 17:40,2.0,0.003,0.005,0.046
동아2차APT,2024-09-02 17:45,2.0,0.002,0.004,0.047
동아2차APT,2024-09-02 17:50,2.0,0.003,0.003,0.045
동아2차APT,2024-09-02 17:55,2.0,0.003,0.006,0.045
동아2차APT,2024-09-02 18:00,2.0,0.003,0.004,0.046
동아2차APT,2024-09-02 18:05,2.0,0.003,0.006,0.045
동아2차APT,2024-09-02 18:10,2.0,0.002,0.006,0.045
동아2차APT,2024-09-02 18:15,2.0,0.002,0.004,0.046
동아2차APT,2024-09-02 18:20,2.0,0.003,0.004,0.045
동아2차APT,2024-09-02 18:25,2.0,0.003,0.006,0.044
동아2차APT,2024-09-02 18:30,2.0,0.003,0.005,0.045
동아2차APT,2024-09-02 18:35,2.0,0.003,0.005,0.044
동아2차APT,2024-09-02 18:40,2.0,0.003,0.004,0.045
동아2차APT,2024-09-02 18:45,2.0,0.003,0.004,0.046
동아2차APT,2024-09-02 18:50,2.0,0.002,0.003,0.043
동아2차APT,2024-09-02 18:55,2.0,0.002,0.004,0.046
동아2차APT,2024-09-02 19:00,2.0,0.002,0.007,0.045
동아2차APT,2024-09-02 19:05,2.0,0.003,0.005,0.046
동아2차APT,2024-09-02 19:10,2.0,0.003,0.007,0.044
동아2차APT,2024-09-02 19:15,2.0,0.002,0.006,0.045
동아2차APT,2024-09-02 19:20,2.0,0.003,0.006,0.045
동아2차APT,2024-09-02 19:25,2.0,0.003,0.004,0.044
동아2차APT,2024-09-02 19:30,2.0,0.002,0.006,0.046
동아2차APT,2024-09-02 19:35,2.0,0.004,0.005,0.045
동아2차APT,2024-09-02 19:40,2.0,0.002,0.006,0.045
동아2차APT,2024-09-02 19:45,2.0,0.003,0.004,0.045
동아2차APT,2024-09-02 19:50,2.0,0.002,0.006,0.044
동아2차APT,2024-09-02 19:55,2.0,0.002,0.007,0.045
동아2차APT,2024-09-02 20:00,2.0,0.003,0.004,0.044
동아2차APT,2024-09-02 20:05,2.0,0.003,0.003,0.045
동아2차APT,2024-09-02 20:10,2.0,0.003,0.004,0.046
동아2차APT,2024-09-02 20:15,2.0,0.002,0.006,0.044
동아2차APT,2024-09-02 20:20,2.0,0.002,0.004,0.046
동아2차APT,2024-09-02 20:25,2.0,0.003,0.005,0.044
동아2차APT,2024-09-02 20:30,2.0,0.003,0.004,0.047
동아2차APT,2024-09-02 20:35,2.0,0.003,0.005,0.043
동아2차APT,2024-09-02 20:40,2.0,0.004,0.006,0.047
동아2차APT,2024-09-02 20:45,2.0,0.002,0.005,0.045
동아2차APT,2024-09-02 20:50,2.0,0.002,0.004,0.043
동아2차APT,2024-09-02 20:55,2.0,0.002,0.006,0.043
동아2차APT,2024-09-02 21:00,2.0,0.002,0.005,0.046
동아2차APT,2024-09-02 21:05,2.0,0.002,0.002,0.045
동아2차APT,2024-09-02 21:10,2.0,0.001,0.006,0.047
동아2차APT,2024-09-02 21:15,2.0,0.002,0.006,0.045
동아2차APT,2024-09-02 21:20,2.0,0.003,0.005,0.045
동아2차APT,2024-09-02 21:25,2.0,0.003,0.006,0.044
동아2차APT,2024-09-02 21:30,2.0,0.002,0.006,0.046
동아2차APT,2024-09-02 21:35,2.0,0.002,0.005,0.046
동아2차APT,2024-09-02 21:40,2.0,0.003,0.007,0.043
동아2차APT,2024-09-02 21:45,2.0,0.002,0.005,0.046
동아2차APT,2024-09-02 21:50,2.0,0.002,0.006,0.046
동아2차APT,2024-09-02 21:55,2.1,0.022,0.004,0.043
동아2차APT,2024-09-02 22:00,2.0,0.005,0.002,0.044
동아2차APT,2024-09-02 22:05,2.0,0.002,0.005,0.045
동아2차APT,2024-09-02 22:10,2.0,0.002,0.005,0.044
동아2차APT,2024-09-02 22:15,2.0,0.002,0.005,0.045
동아2차APT,2024-09-02 22:20,2.0,0.002,0.005,0.045
동아2차APT,2024-09-02 22:25,2.0,0.003,0.006,0.045
동아2차APT,2024-09-02 22:30,2.0,0.003,0.004,0.046
동아2차APT,2024-09-02 22:35,2.0,0.002,0.005,0.046
동아2차APT,2024-09-02 22:40,2.0,0.002,0.004,0.045
동아2차APT,2024-09-02 22:45,2.0,0.003,0.004,0.045
동아2차APT,2024-09-02 22:50,2.0,0.002,0.005,0.044
동아2차APT,2024-09-02 22:55,2.0,0.003,0.006,0.044
동아2차APT,2024-09-02 23:00,2.0,0.003,0.005,0.043
동아2차APT,2024-09-02 23:05,2.0,0.003,0.004,0.047
동아2차APT,2024-09-02 23:10,2.0,0.004,0.006,0.045
동아2차APT,2024-09-02 23:15,3.4,0.003,0.006,0.045
동아2차APT,2024-09-02 23:20,4.2,0.002,0.005,0.046
동아2차APT,2024-09-02 23:25,3.1,0.003,0.006,0.048
동아2차APT,2024-09-02 23:30,3.0,0.002,0.009,0.054
동아2차APT,2024-09-02 23:35,3.0,0.002,0.009,0.052
동아2차APT,2024-09-02 23:40,3.0,0.003,0.005,0.051
동아2차APT,2024-09-02 23:45,2.9,0.003,0.007,0.067
동아2차APT,2024-09-02 23:50,2.3,0.002,0.005,0.064
동아2차APT,2024-09-02 23:55,2.7,0.002,0.006,0.062
정다운 익산공장,2024-09-02 00:00,1.0,0.003,0.21,0.045
정다운 익산공장,2024-09-02 00:05,1.0,0.003,0.208,0.044
정다운 익산공장,2024-09-02 00:10,1.2,0.002,0.21,0.046
정다운 익산공장,2024-09-02 00:15,2.0,0.002,0.211,0.046
정다운 익산공장,2024-09-02 00:20,2.0,0.002,0.21,0.046
정다운 익산공장,2024-09-02 00:25,2.0,0.002,0.209,0.047
정다운 익산공장,2024-09-02 00:30,2.0,0.002,0.211,0.045
정다운 익산공장,2024-09-02 00:35,2.0,0.002,0.214,0.046
정다운 익산공장,2024-09-02 00:40,2.0,0.003,0.216,0.047
정다운 익산공장,2024-09-02 00:45,2.0,0.003,0.222,0.047
정다운 익산공장,2024-09-02 00:50,2.0,0.003,0.224,0.044
정다운 익산공장,2024-09-02 00:55,2.0,0.003,0.22,0.044
정다운 익산공장,2024-09-02 01:00,2.0,0.003,0.214,0.046
정다운 익산공장,2024-09-02 01:05,2.0,0.002,0.212,0.045
정다운 익산공장,2024-09-02 01:10,2.0,0.003,0.211,0.044
정다운 익산공장,2024-09-02 01:15,2.0,0.003,0.211,0.044
정다운 익산공장,2024-09-02 01:20,2.0,0.002,0.203,0.047
정다운 익산공장,2024-09-02 01:25,2.0,0.003,0.196,0.045
정다운 익산공장,2024-09-02 01:30,2.0,0.004,0.214,0.043
정다운 익산공장,2024-09-02 01:35,2.0,0.003,0.198,0.047
정다운 익산공장,2024-09-02 01:40,2.0,0.002,0.205,0.046
정다운 익산공장,2024-09-02 01:45,2.0,0.002,0.215,0.044
정다운 익산공장,2024-09-02 01:50,2.0,0.002,0.182,0.046
정다운 익산공장,2024-09-02 01:55,2.0,0.002,0.208,0.045
정다운 익산공장,2024-09-02 02:00,2.0,0.003,0.189,0.045
정다운 익산공장,2024-09-02 02:05,2.2,0.002,0.189,0.046
정다운 익산공장,2024-09-02 02:10,3.6,0.002,0.191,0.046
정다운 익산공장,2024-09-02 02:15,3.0,0.001,0.174,0.048
정다운 익산공장,2024-09-02 02:20,3.0,0.002,0.173,0.046
정다운 익산공장,2024-09-02 02:25,3.0,0.002,0.174,0.044
정다운 익산공장,2024-09-02 02:30,3.0,0.002,0.169,0.046
정다운 익산공장,2024-09-02 02:35,3.0,0.002,0.166,0.043
정다운 익산공장,2024-09-02 02:40,3.0,0.003,0.164,0.043
정다운 익산공장,2024-09-02 02:45,3.0,0.002,0.167,0.044
정다운 익산공장,2024-09-02 02:50,2.9,0.003,0.162,0.043
정다운 익산공장,2024-09-02 02:55,3.0,0.002,0.162,0.044
정다운 익산공장,2024-09-02 03:00,3.0,0.003,0.159,0.046
정다운 익산공장,2024-09-02 03:05,3.0,0.003,0.167,0.044
정다운 익산공장,2024-09-02 03:10,2.1,0.002,0.157,0.045
정다운 익산공장,2024-09-02 03:15,2.0,0.002,0.158,0.043
정다운 익산공장,2024-09-02 03:20,2.4,0.002,0.159,0.045
정다운 익산공장,2024-09-02 03:25,3.0,0.002,0.155,0.044
정다운 익산공장,2024-09-02 03:30,3.0,0.002,0.153,0.048
정다운 익산공장,2024-09-02 03:35,3.0,0.002,0.154,0.044
정다운 익산공장,2024-09-02 03:40,3.6,0.002,0.151,0.047
정다운 익산공장,2024-09-02 03:45,2.7,0.003,0.158,0.044
정다운 익산공장,2024-09-02 03:50,2.0,0.003,0.156,0.046
정다운 익산공장,2024-09-02 03:55,2.0,0.002,0.157,0.044
정다운 익산공장,2024-09-02 04:00,2.0,0.002,0.162,0.045
정다운 익산공장,2024-09-02 04:05,2.0,0.003,0.155,0.045
정다운 익산공장,2024-09-02 04:10,2.0,0.003,0.156,0.045
정다운 익산공장,2024-09-02 04:15,2.0,0.002,0.153,0.045
정다운 익산공장,2024-09-02 04:20,2.0,0.003,0.157,0.046
정다운 익산공장,2024-09-02 04:25,2.0,0.003,0.153,0.044
정다운 익산공장,2024-09-02 04:30,2.0,0.001,0.154,0.046
정다운 익산공장,2024-09-02 04:35,2.0,0.003,0.157,0.045
정다운 익산공장,2024-09-02 04:40,2.0,0.003,0.161,0.045
정다운 익산공장,2024-09-02 04:45,2.0,0.003,0.16,0.045
정다운 익산공장,2024-09-02 04:50,2.0,0.003,0.157,0.045
정다운 익산공장,2024-09-02 04:55,2.0,0.003,0.152,0.043
정다운 익산공장,2024-09-02 05:00,2.0,0.003,0.156,0.045
정다운 익산공장,2024-09-02 05:05,2.0,0.002,0.152,0.045
정다운 익산공장,2024-09-02 05:10,2.0,0.002,0.151,0.044
정다운 익산공장,2024-09-02 05:15,2.0,0.001,0.151,0.047
정다운 익산공장,2024-09-02 05:20,2.0,0.003,0.151,0.042
정다운 익산공장,2024-09-02 05:25,2.0,0.002,0.15,0.045
정다운 익산공장,2024-09-02 05:30,2.0,0.003,0.145,0.045
정다운 익산공장,2024-09-02 05:35,2.0,0.002,0.158,0.044
정다운 익산공장,2024-09-02 05:40,2.0,0.003,0.145,0.045
정다운 익산공장,2024-09-02 05:45,2.0,0.004,0.153,0.047
정다운 익산공장,2024-09-02 05:50,2.0,0.002,0.147,0.047
정다운 익산공장,2024-09-02 05:55,2.0,0.002,0.143,0.046
정다운 익산공장,2024-09-02 06:00,2.0,0.002,0.146,0.045
정다운 익산공장,2024-09-02 06:05,2.0,0.003,0.145,0.046
정다운 익산공장,2024-09-02 06:10,2.0,0.003,0.141,0.046
정다운 익산공장,2024-09-02 06:15,2.0,0.002,0.152,0.045
정다운 익산공장,2024-09-02 06:20,2.1,0.003,0.147,0.044
정다운 익산공장,2024-09-02 06:25,2.0,0.003,0.148,0.045
정다운 익산공장,2024-09-02 06:30,2.0,0.003,0.153,0.045
정다운 익산공장,2024-09-02 06:35,2.5,0.004,0.15,0.045
정다운 익산공장,2024-09-02 06:40,3.0,0.002,0.155,0.043
정다운 익산공장,2024-09-02 06:45,3.0,0.002,0.151,0.045
정다운 익산공장,2024-09-02 06:50,3.0,0.002,0.163,0.044
정다운 익산공장,2024-09-02 06:55,3.0,0.003,0.163,0.045
정다운 익산공장,2024-09-02 07:00,3.0,0.002,0.164,0.045
정다운 익산공장,2024-09-02 07:05,3.0,0.003,0.164,0.044
정다운 익산공장,2024-09-02 07:10,3.0,0.002,0.157,0.044
정다운 익산공장,2024-09-02 07:15,3.0,0.002,0.152,0.046
정다운 익산공장,2024-09-02 07:20,3.0,0.002,0.15,0.047
정다운 익산공장,2024-09-02 07:25,2.7,0.002,0.143,0.045
정다운 익산공장,2024-09-02 07:30,2.3,0.003,0.137,0.044
정다운 익산공장,2024-09-02 07:35,2.9,0.003,0.128,0.045
정다운 익산공장,2024-09-02 07:40,2.7,0.002,0.122,0.046
정다운 익산공장,2024-09-02 07:45,2.0,0.003,0.118,0.046
정다운 익산공장,2024-09-02 07:50,2.0,0.003,0.115,0.046
정다운 익산공장,2024-09-02 07:55,2.0,0.003,0.12,0.044
정다운 익산공장,2024-09-02 08:00,2.0,0.002,0.118,0.044
정다운 익산공장,2024-09-02 08:05,2.0,0.002,0.123,0.047
정다운 익산공장,2024-09-02 08:10,2.0,0.003,0.129,0.044
정다운 익산공장,2024-09-02 08:15,2.0,0.003,0.136,0.046
정다운 익산공장,2024-09-02 08:20,2.0,0.002,0.133,0.045
정다운 익산공장,2024-09-02 08:25,2.0,0.003,0.13,0.046
정다운 익산공장,2024-09-02 08:30,2.0,0.002,0.124,0.045
정다운 익산공장,2024-09-02 08:35,2.2,0.002,0.118,0.046
정다운 익산공장,2024-09-02 08:40,2.0,0.003,0.112,0.043
정다운 익산공장,2024-09-02 08:45,2.0,0.003,0.107,0.045
정다운 익산공장,2024-09-02 08:50,2.0,0.002,0.103,0.046
정다운 익산공장,2024-09-02 08:55,2.5,0.003,0.092,0.045
정다운 익산공장,2024-09-02 09:00,2.0,0.002,0.088,0.044
정다운 익산공장,2024-09-02 09:05,1.1,0.003,0.091,0.044
정다운 익산공장,2024-09-02 09:10,2.1,0.003,0.085,0.046
정다운 익산공장,2024-09-02 09:15,2.7,0.002,0.078,0.045
정다운 익산공장,2024-09-02 09:20,2.6,0.003,0.092,0.046
정다운 익산공장,2024-09-02 09:25,2.1,0.002,0.097,0.046
정다운 익산공장,2024-09-02 09:30,2.0,0.002,0.104,0.045
정다운 익산공장,2024-09-02 09:35,1.5,0.002,0.111,0.045
정다운 익산공장,2024-09-02 09:40,1.5,0.001,0.11,0.046
정다운 익산공장,2024-09-02 09:45,1.0,0.002,0.104,0.045
정다운 익산공장,2024-09-02 09:50,1.0,0.002,0.107,0.045
정다운 익산공장,2024-09-02 09:55,1.0,0.003,0.103,0.044
정다운 익산공장,2024-09-02 10:00,1.0,0.003,0.098,0.046
정다운 익산공장,2024-09-02 10:05,1.0,0.003,0.091,0.045
정다운 익산공장,2024-09-02 10:10,1.7,0.002,0.091,0.045
정다운 익산공장,2024-09-02 10:15,1.6,0.002,0.094,0.045
정다운 익산공장,2024-09-02 10:20,2.0,0.003,0.091,0.045
정다운 익산공장,2024-09-02 10:25,1.2,0.003,0.083,0.044
정다운 익산공장,2024-09-02 10:30,1.1,0.003,0.084,0.045
정다운 익산공장,2024-09-02 10:35,1.7,0.002,0.078,0.044
정다운 익산공장,2024-09-02 10:40,1.3,0.002,0.079,0.046
정다운 익산공장,2024-09-02 10:45,1.8,0.002,0.062,0.044
정다운 익산공장,2024-09-02 10:50,1.0,0.003,0.063,0.045
정다운 익산공장,2024-09-02 10:55,1.0,0.003,0.042,0.043
정다운 익산공장,2024-09-02 11:00,1.0,0.002,0.031,0.047
정다운 익산공장,2024-09-02 11:05,1.0,0.004,0.015,0.044
정다운 익산공장,2024-09-02 11:10,1.0,0.002,0.028,0.045
정다운 익산공장,2024-09-02 11:15,1.0,0.003,0.006,0.045
정다운 익산공장,2024-09-02 11:20,1.0,0.003,0.006,0.044
정다운 익산공장,2024-09-02 11:25,1.0,0.002,0.005,0.046
정다운 익산공장,2024-09-02 11:30,1.0,0.002,0.051,0.045
정다운 익산공장,2024-09-02 11:35,1.0,0.002,0.088,0.046
정다운 익산공장,2024-09-02 11:40,1.0,0.002,0.098,0.045
정다운 익산공장,2024-09-02 11:45,1.0,0.002,0.104,0.045
정다운 익산공장,2024-09-02 11:50,1.0,0.003,0.118,0.044
정다운 익산공장,2024-09-02 11:55,1.0,0.003,0.134,0.045
정다운 익산공장,2024-09-02 12:00,1.0,0.002,0.132,0.046
정다운 익산공장,2024-09-02 12:05,1.0,0.003,0.14,0.046
정다운 익산공장,2024-09-02 12:10,1.0,0.002,0.148,0.045
정다운 익산공장,2024-09-02 12:15,1.0,0.002,0.147,0.044
정다운 익산공장,2024-09-02 12:20,1.0,0.003,0.135,0.045
정다운 익산공장,2024-09-02 12:25,1.0,0.003,0.13,0.045
정다운 익산공장,2024-09-02 12:30,1.0,0.003,0.121,0.047
정다운 익산공장,2024-09-02 12:35,1.0,0.002,0.133,0.046
정다운 익산공장,2024-09-02 12:40,1.0,0.003,0.142,0.048
정다운 익산공장,2024-09-02 12:45,1.0,0.003,0.149,0.045
정다운 익산공장,2024-09-02 12:50,1.0,0.002,0.131,0.043
정다운 익산공장,2024-09-02 12:55,1.0,0.004,0.139,0.045
정다운 익산공장,2024-09-02 13:00,1.0,0.003,0.117,0.044
정다운 익산공장,2024-09-02 13:05,1.0,0.002,0.113,0.044
정다운 익산공장,2024-09-02 13:10,1.0,0.003,0.106,0.045
정다운 익산공장,2024-09-02 13:15,1.0,0.002,0.096,0.044
정다운 익산공장,2024-09-02 13:20,1.0,0.004,0.107,0.047
정다운 익산공장,2024-09-02 13:25,1.0,0.002,0.105,0.045
정다운 익산공장,2024-09-02 13:30,1.0,0.002,0.089,0.046
정다운 익산공장,2024-09-02 13:35,1.0,0.002,0.09,0.043
정다운 익산공장,2024-09-02 13:40,1.0,0.003,0.08,0.045
정다운 익산공장,2024-09-02 13:45,1.0,0.002,0.087,0.044
정다운 익산공장,2024-09-02 13:50,1.0,0.004,0.071,0.047
정다운 익산공장,2024-09-02 13:55,1.0,0.003,0.071,0.047
정다운 익산공장,2024-09-02 14:00,1.0,0.002,0.069,0.045
정다운 익산공장,2024-09-02 14:05,1.0,0.003,0.083,0.045
정다운 익산공장,2024-09-02 14:10,1.0,0.002,0.091,0.044
정다운 익산공장,2024-09-02 14:15,1.0,0.002,0.108,0.044
정다운 익산공장,2024-09-02 14:20,1.0,0.003,0.113,0.044
정다운 익산공장,2024-09-02 14:25,1.0,0.002,0.116,0.044
정다운 익산공장,2024-09-02 14:30,1.0,0.002,0.114,0.044
정다운 익산공장,2024-09-02 14:35,1.0,0.003,0.112,0.044
정다운 익산공장,2024-09-02 14:40,1.0,0.003,0.105,0.044
정다운 익산공장,2024-09-02 14:45,1.0,0.002,0.113,0.045
정다운 익산공장,2024-09-02 14:50,1.0,0.002,0.103,0.047
정다운 익산공장,2024-09-02 14:55,1.0,0.003,0.122,0.046
정다운 익산공장,2024-09-02 15:00,1.0,0.003,0.119,0.046
정다운 익산공장,2024-09-02 15:05,1.0,0.002,0.13,0.044
정다운 익산공장,2024-09-02 15:10,1.0,0.001,0.126,0.043
정다운 익산공장,2024-09-02 15:15,1.0,0.001,0.133,0.044
정다운 익산공장,2024-09-02 15:20,1.0,0.002,0.145,0.046
정다운 익산공장,2024-09-02 15:25,1.0,0.003,0.144,0.044
정다운 익산공장,2024-09-02 15:30,1.0,0.003,0.141,0.045
정다운 익산공장,2024-09-02 15:35,1.0,0.003,0.135,0.044
정다운 익산공장,2024-09-02 15:40,1.0,0.003,0.133,0.045
정다운 익산공장,2024-09-02 15:45,1.0,0.002,0.145,0.044
정다운 익산공장,2024-09-02 15:50,1.0,0.002,0.121,0.045
정다운 익산공장,2024-09-02 15:55,1.0,0.002,0.123,0.045
정다운 익산공장,2024-09-02 16:00,1.0,0.002,0.12,0.045
정다운 익산공장,2024-09-02 16:05,1.0,0.003,0.125,0.043
정다운 익산공장,2024-09-02 16:10,1.0,0.003,0.12,0.045
정다운 익산공장,2024-09-02 16:15,1.0,0.003,0.115,0.045
정다운 익산공장,2024-09-02 16:20,1.0,0.002,0.105,0.045
정다운 익산공장,2024-09-02 16:25,1.0,0.002,0.094,0.045
정다운 익산공장,2024-09-02 16:30,1.0,0.002,0.106,0.044
정다운 익산공장,2024-09-02 16:35,1.0,0.002,0.131,0.043
정다운 익산공장,2024-09-02 16:40,1.0,0.003,0.126,0.044
정다운 익산공장,2024-09-02 16:45,1.0,0.003,0.122,0.044
정다운 익산공장,2024-09-02 16:50,1.0,0.003,0.106,0.044
정다운 익산공장,2024-09-02 16:55,1.0,0.003,0.109,0.045
정다운 익산공장,2024-09-02 17:00,1.0,0.003,0.12,0.045
정다운 익산공장,2024-09-02 17:05,1.0,0.002,0.108,0.045
정다운 익산공장,2024-09-02 17:10,1.0,0.003,0.103,0.043
정다운 익산공장,2024-09-02 17:15,1.0,0.002,0.103,0.045
정다운 익산공장,2024-09-02 17:20,1.0,0.002,0.089,0.044
정다운 익산공장,2024-09-02 17:25,1.0,0.002,0.106,0.047
정다운 익산공장,2024-09-02 17:30,1.0,0.002,0.118,0.047
정다운 익산공장,2024-09-02 17:35,1.0,0.003,0.127,0.044
정다운 익산공장,2024-09-02 17:40,1.0,0.003,0.118,0.047
정다운 익산공장,2024-09-02 17:45,1.0,0.002,0.115,0.044
정다운 익산공장,2024-09-02 17:50,1.0,0.003,0.112,0.046
정다운 익산공장,2024-09-02 17:55,1.0,0.002,0.111,0.046
정다운 익산공장,2024-09-02 18:00,1.0,0.003,0.118,0.046
정다운 익산공장,2024-09-02 18:05,1.0,0.002,0.119,0.044
정다운 익산공장,2024-09-02 18:10,1.0,0.003,0.128,0.047
정다운 익산공장,2024-09-02 18:15,1.0,0.003,0.134,0.044
정다운 익산공장,2024-09-02 18:20,1.0,0.002,0.147,0.045
정다운 익산공장,2024-09-02 18:25,1.0,0.003,0.16,0.046
정다운 익산공장,2024-09-02 18:30,1.0,0.002,0.172,0.044
정다운 익산공장,2024-09-02 18:35,1.0,0.003,0.175,0.044
정다운 익산공장,2024-09-02 18:40,1.0,0.003,0.177,0.046
정다운 익산공장,2024-09-02 18:45,1.0,0.003,0.173,0.046
정다운 익산공장,2024-09-02 18:50,1.0,0.002,0.163,0.045
정다운 익산공장,2024-09-02 18:55,1.0,0.002,0.172,0.045
정다운 익산공장,2024-09-02 19:00,1.0,0.002,0.18,0.045
정다운 익산공장,2024-09-02 19:05,1.0,0.002,0.183,0.044
정다운 익산공장,2024-09-02 19:10,1.1,0.003,0.189,0.045
정다운 익산공장,2024-09-02 19:15,2.0,0.004,0.197,0.045
정다운 익산공장,2024-09-02 19:20,2.0,0.003,0.202,0.046
정다운 익산공장,2024-09-02 19:25,2.0,0.003,0.207,0.046
정다운 익산공장,2024-09-02 19:30,2.0,0.002,0.21,0.044
정다운 익산공장,2024-09-02 19:35,2.0,0.002,0.214,0.045
정다운 익산공장,2024-09-02 19:40,2.0,0.002,0.217,0.045
정다운 익산공장,2024-09-02 19:45,2.0,0.003,0.217,0.044
정다운 익산공장,2024-09-02 19:50,2.0,0.003,0.204,0.045
정다운 익산공장,2024-09-02 19:55,1.8,0.003,0.198,0.045
정다운 익산공장,2024-09-02 20:00,1.4,0.002,0.192,0.045
정다운 익산공장,2024-09-02 20:05,2.0,0.002,0.205,0.047
정다운 익산공장,2024-09-02 20:10,2.0,0.003,0.201,0.045
정다운 익산공장,2024-09-02 20:15,2.0,0.003,0.195,0.046
정다운 익산공장,2024-09-02 20:20,2.0,0.002,0.201,0.047
정다운 익산공장,2024-09-02 20:25,2.0,0.006,0.213,0.045
정다운 익산공장,2024-09-02 20:30,2.0,0.007,0.22,0.045
정다운 익산공장,2024-09-02 20:35,2.0,0.006,0.222,0.045
정다운 익산공장,2024-09-02 20:40,2.0,0.007,0.224,0.046
정다운 익산공장,2024-09-02 20:45,2.0,0.004,0.223,0.045
정다운 익산공장,2024-09-02 20:50,2.0,0.003,0.217,0.046
정다운 익산공장,2024-09-02 20:55,2.0,0.003,0.22,0.045
정다운 익산공장,2024-09-02 21:00,2.0,0.002,0.22,0.044
정다운 익산공장,2024-09-02 21:05,2.0,0.003,0.223,0.046
정다운 익산공장,2024-09-02 21:10,2.0,0.006,0.223,0.046
정다운 익산공장,2024-09-02 21:15,2.0,0.002,0.212,0.046
정다운 익산공장,2024-09-02 21:20,2.0,0.003,0.206,0.045
정다운 익산공장,2024-09-02 21:25,2.0,0.003,0.203,0.045
정다운 익산공장,2024-09-02 21:30,2.0,0.008,0.205,0.045
정다운 익산공장,2024-09-02 21:35,2.0,0.006,0.206,0.044
정다운 익산공장,2024-09-02 21:40,2.0,0.002,0.202,0.044
정다운 익산공장,2024-09-02 21:45,2.0,0.003,0.198,0.046
정다운 익산공장,2024-09-02 21:50,2.0,0.003,0.2,0.044
정다운 익산공장,2024-09-02 21:55,2.0,0.003,0.199,0.045
정다운 익산공장,2024-09-02 22:00,2.0,0.003,0.202,0.044
정다운 익산공장,2024-09-02 22:05,2.0,0.004,0.201,0.045
정다운 익산공장,2024-09-02 22:10,2.0,0.003,0.207,0.043
정다운 익산공장,2024-09-02 22:15,2.0,0.003,0.203,0.045
정다운 익산공장,2024-09-02 22:20,2.0,0.003,0.206,0.048
정다운 익산공장,2024-09-02 22:25,2.0,0.002,0.206,0.045
정다운 익산공장,2024-09-02 22:30,2.0,0.003,0.204,0.045
정다운 익산공장,2024-09-02 22:35,2.0,0.002,0.199,0.043
정다운 익산공장,2024-09-02 22:40,2.0,0.003,0.192,0.044
정다운 익산공장,2024-09-02 22:45,2.0,0.003,0.195,0.045
정다운 익산공장,2024-09-02 22:50,2.0,0.003,0.197,0.041
정다운 익산공장,2024-09-02 22:55,2.0,0.002,0.197,0.045
정다운 익산공장,2024-09-02 23:00,2.0,0.006,0.194,0.045
정다운 익산공장,2024-09-02 23:05,2.0,0.004,0.194,0.044
정다운 익산공장,2024-09-02 23:10,2.0,0.005,0.194,0.045
정다운 익산공장,2024-09-02 23:15,2.0,0.008,0.191,0.044
정다운 익산공장,2024-09-02 23:20,2.0,0.002,0.184,0.046
정다운 익산공장,2024-09-02 23:25,2.0,0.003,0.183,0.045
정다운 익산공장,2024-09-02 23:30,2.0,0.003,0.181,0.044
정다운 익산공장,2024-09-02 23:35,2.0,0.002,0.186,0.044
정다운 익산공장,2024-09-02 23:40,2.0,0.001,0.18,0.045
정다운 익산공장,2024-09-02 23:45,2.0,0.003,0.181,0.047
정다운 익산공장,2024-09-02 23:50,2.0,0.002,0.18,0.045
정다운 익산공장,2024-09-02 23:55,2.0,0.003,0.177,0.045
더반포레 APT,2024-09-02 00:00,1.0,0.003,0.006,0.046
더반포레 APT,2024-09-02 00:05,1.0,0.003,0.004,0.045
더반포레 APT,2024-09-02 00:10,1.0,0.002,0.004,0.044
더반포레 APT,2024-09-02 00:15,1.0,0.003,0.004,0.043
더반포레 APT,2024-09-02 00:20,1.0,0.002,0.006,0.046
더반포레 APT,2024-09-02 00:25,1.0,0.003,0.009,0.044
더반포레 APT,2024-09-02 00:30,1.0,0.003,0.007,0.046
더반포레 APT,2024-09-02 00:35,1.0,0.002,0.005,0.045
더반포레 APT,2024-09-02 00:40,1.0,0.003,0.005,0.045
더반포레 APT,2024-09-02 00:45,1.0,0.003,0.003,0.045
