분석대상,발생시각,신고수,서로다른좌표수,지역별신고수,평균강도,최대강도,악취종류별신고수,주요악취종류
익산시만,2021-07-01 08:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-01 20:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-01 22:00:00,1,1,"{""모현동1가"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2021-07-02 01:00:00,2,2,"{""영등동"": 1, ""석암동"": 1}",4.0,4,"{""하수구 냄새"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2021-07-02 06:00:00,2,2,"{""팔봉동"": 2}",5.0,5,"{""하수구 냄새"": 1, ""기타"": 1}",하수구 냄새
익산시만,2021-07-02 09:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-02 17:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-02 20:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-02 21:00:00,1,1,"{""현영동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-03 04:00:00,2,2,"{""영등동"": 1, ""성당면 대선리"": 1}",4.0,5,"{""기타"": 2}",기타
익산시만,2021-07-03 06:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-03 07:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-03 13:00:00,1,1,"{""부송동"": 1}",1.0,1,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-03 14:00:00,1,1,"{""용제동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2021-07-03 16:00:00,6,6,"{""영등동"": 2, ""어양동"": 2, ""낭산면 용기리"": 1, ""신동"": 1}",4.0,5,"{""공장 냄새(화학약품, 매캐함)"": 5, ""기타"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-03 17:00:00,4,4,"{""낭산면 용기리"": 3, ""부송동"": 1}",4.25,5,"{""기타"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2}",기타
익산시만,2021-07-03 18:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-03 19:00:00,1,1,"{""팔봉동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-03 20:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-03 21:00:00,1,1,"{""부송동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-03 23:00:00,3,3,"{""동산동"": 3}",3.6666666666666665,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-04 00:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-04 09:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-05 03:00:00,1,1,"{""평화동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-05 04:00:00,1,1,"{""모현동1가"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-05 08:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-05 09:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-05 10:00:00,2,2,"{""어양동"": 1, ""금마면 동고도리"": 1}",4.0,5,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-05 12:00:00,2,2,"{""영등동"": 1, ""부송동"": 1}",3.5,4,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-05 13:00:00,2,2,"{""모현동1가"": 1, ""신흥동"": 1}",3.0,3,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-05 15:00:00,2,2,"{""모현동1가"": 2}",3.5,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-05 17:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-05 19:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-05 20:00:00,2,2,"{""춘포면 쌍정리"": 1, ""부송동"": 1}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-06 08:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-06 16:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-06 17:00:00,2,2,"{""팔봉동"": 1, ""석암동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-06 18:00:00,1,1,"{""춘포면 쌍정리"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-06 21:00:00,2,2,"{""팔봉동"": 1, ""낭산면 용기리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-07 00:00:00,2,2,"{""부송동"": 2}",2.5,3,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-07 17:00:00,3,3,"{""부송동"": 2, ""팔봉동"": 1}",3.6666666666666665,4,"{""공장 냄새(화학약품, 매캐함)"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-07 19:00:00,1,1,"{""춘포면 쌍정리"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-07 20:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-07 22:00:00,1,1,"{""인화동2가"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-07 23:00:00,31,31,"{""부송동"": 8, ""어양동"": 8, ""영등동"": 8, ""동산동"": 2, ""팔봉동"": 1, ""마동"": 1, ""모현동1가"": 1, ""신동"": 1, ""오산면 장신리"": 1}",3.967741935483871,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 13, ""기타"": 12, ""하수구 냄새"": 6}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-08 00:00:00,33,32,"{""영등동"": 12, ""어양동"": 11, ""부송동"": 2, ""마동"": 2, ""모현동2가"": 2, ""모현동1가"": 1, ""신흥동"": 1, ""낭산면 용기리"": 1, ""동산동"": 1}",4.212121212121212,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 16, ""기타"": 10, ""하수구 냄새"": 6, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-08 02:00:00,1,1,"{""신동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-08 06:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-08 19:00:00,1,1,"{""삼기면 연동리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-08 22:00:00,1,1,"{""모현동1가"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-09 20:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-09 21:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-09 22:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-09 23:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-10 01:00:00,6,6,"{""영등동"": 3, ""마동"": 1, ""어양동"": 1, ""부송동"": 1}",2.8333333333333335,4,"{""기타"": 4, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2}",기타
익산시만,2021-07-10 02:00:00,1,1,"{""모현동1가"": 1}",2.0,2,"{""기타"": 1}",기타
익산시만,2021-07-10 05:00:00,1,1,"{""영등동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-10 19:00:00,1,1,"{""왕궁면 쌍제리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-10 21:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-10 22:00:00,4,4,"{""부송동"": 4}",3.75,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-10 23:00:00,5,5,"{""부송동"": 3, ""어양동"": 1, ""모현동1가"": 1}",3.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 4, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-11 01:00:00,3,3,"{""동산동"": 2, ""영등동"": 1}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-11 02:00:00,2,2,"{""신동"": 1, ""어양동"": 1}",3.5,5,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-11 07:00:00,2,2,"{""부송동"": 1, ""함열읍 흘산리"": 1}",3.5,4,"{""기타"": 2}",기타
익산시만,2021-07-11 09:00:00,1,1,"{""삼기면 기산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-11 20:00:00,4,4,"{""부송동"": 3, ""어양동"": 1}",4.25,5,"{""공장 냄새(화학약품, 매캐함)"": 3, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-11 21:00:00,5,5,"{""부송동"": 4, ""마동"": 1}",4.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""하수구 냄새"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-11 22:00:00,3,3,"{""부송동"": 3}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 3}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-11 23:00:00,4,4,"{""영등동"": 2, ""어양동"": 1, ""낭산면 용기리"": 1}",4.25,5,"{""기타"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2}",기타
익산시만,2021-07-12 00:00:00,1,1,"{""평화동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-12 22:00:00,2,2,"{""동산동"": 2}",5.0,5,"{""기타"": 2}",기타
익산시만,2021-07-12 23:00:00,5,5,"{""모현동1가"": 1, ""동산동"": 1, ""어양동"": 1, ""평화동"": 1, ""오산면 장신리"": 1}",3.4,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 2, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-13 00:00:00,5,5,"{""모현동2가"": 1, ""평화동"": 1, ""모현동1가"": 1, ""동산동"": 1, ""영등동"": 1}",4.8,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""기타"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-13 01:00:00,1,1,"{""평화동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-13 02:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-13 07:00:00,1,1,"{""춘포면 창평리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-13 10:00:00,1,1,"{""송학동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-13 19:00:00,7,7,"{""동산동"": 2, ""영등동"": 2, ""어양동"": 1, ""신동"": 1, ""인화동2가"": 1}",3.4285714285714284,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 4, ""하수구 냄새"": 2, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-13 20:00:00,5,4,"{""모현동1가"": 3, ""동산동"": 1, ""송학동"": 1}",4.2,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""기타"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-13 21:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-13 22:00:00,3,3,"{""인화동2가"": 1, ""동산동"": 1, ""신동"": 1}",4.333333333333333,5,"{""하수구 냄새"": 2, ""기타"": 1}",하수구 냄새
익산시만,2021-07-13 23:00:00,3,3,"{""동산동"": 1, ""모현동2가"": 1, ""평화동"": 1}",4.666666666666667,5,"{""기타"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-14 03:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-14 04:00:00,1,1,"{""신동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-14 09:00:00,1,1,"{""함열읍 석매리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-14 19:00:00,6,6,"{""부송동"": 4, ""신흥동"": 1, ""어양동"": 1}",3.6666666666666665,5,"{""기타"": 3, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""하수구 냄새"": 1}",기타
익산시만,2021-07-14 20:00:00,9,9,"{""부송동"": 4, ""영등동"": 2, ""모현동2가"": 1, ""팔봉동"": 1, ""신동"": 1}",4.0,5,"{""기타"": 6, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""하수구 냄새"": 1}",기타
익산시만,2021-07-14 21:00:00,50,47,"{""동산동"": 20, ""어양동"": 10, ""부송동"": 5, ""영등동"": 4, ""신동"": 3, ""주현동"": 2, ""마동"": 2, ""평화동"": 1, ""신흥동"": 1, ""금강동"": 1, ""모현동1가"": 1}",4.16,5,"{""기타"": 21, ""가축 분뇨 냄새(닭, 돼지, 소)"": 21, ""하수구 냄새"": 8}",기타
익산시만,2021-07-14 22:00:00,20,20,"{""어양동"": 6, ""동산동"": 5, ""영등동"": 3, ""마동"": 2, ""신동"": 2, ""평화동"": 1, ""부송동"": 1}",4.25,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 14, ""기타"": 4, ""하수구 냄새"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-14 23:00:00,19,17,"{""부송동"": 7, ""어양동"": 4, ""모현동1가"": 3, ""영등동"": 3, ""송학동"": 1, ""팔봉동"": 1}",4.105263157894737,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 9, ""하수구 냄새"": 6, ""기타"": 4}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 00:00:00,17,17,"{""영등동"": 3, ""팔봉동"": 3, ""어양동"": 3, ""모현동1가"": 2, ""동산동"": 2, ""부송동"": 2, ""금강동"": 1, ""모현동2가"": 1}",4.588235294117647,5,"{""기타"": 9, ""가축 분뇨 냄새(닭, 돼지, 소)"": 8}",기타
익산시만,2021-07-15 01:00:00,5,5,"{""송학동"": 2, ""모현동1가"": 2, ""부송동"": 1}",4.2,5,"{""기타"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""공장 냄새(화학약품, 매캐함)"": 1}",기타
익산시만,2021-07-15 02:00:00,2,2,"{""모현동1가"": 2}",4.5,5,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-15 04:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 06:00:00,3,3,"{""영등동"": 2, ""부송동"": 1}",3.6666666666666665,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 07:00:00,4,4,"{""부송동"": 2, ""낭산면 용기리"": 1, ""동산동"": 1}",3.5,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""공장 냄새(화학약품, 매캐함)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 08:00:00,2,2,"{""어양동"": 1, ""부송동"": 1}",5.0,5,"{""기타"": 2}",기타
익산시만,2021-07-15 21:00:00,1,1,"{""춘포면 쌍정리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 22:00:00,1,1,"{""신흥동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-15 23:00:00,5,5,"{""동산동"": 2, ""주현동"": 1, ""어양동"": 1, ""평화동"": 1}",3.4,4,"{""기타"": 3, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2}",기타
익산시만,2021-07-16 01:00:00,7,7,"{""부송동"": 2, ""모현동1가"": 2, ""평화동"": 1, ""신동"": 1, ""동산동"": 1}",4.714285714285714,5,"{""하수구 냄새"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 2, ""공장 냄새(화학약품, 매캐함)"": 1}",하수구 냄새
익산시만,2021-07-16 03:00:00,2,2,"{""부송동"": 1, ""영등동"": 1}",4.5,5,"{""하수구 냄새"": 1, ""음식조리 냄새"": 1}",하수구 냄새
익산시만,2021-07-16 04:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-16 05:00:00,4,4,"{""모현동1가"": 2, ""신동"": 1, ""평화동"": 1}",3.75,4,"{""기타"": 3, ""하수구 냄새"": 1}",기타
익산시만,2021-07-16 06:00:00,4,4,"{""영등동"": 2, ""모현동1가"": 1, ""신동"": 1}",3.75,4,"{""기타"": 3, ""하수구 냄새"": 1}",기타
익산시만,2021-07-16 12:00:00,1,1,"{""모현동1가"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-16 18:00:00,5,5,"{""동산동"": 4, ""모현동1가"": 1}",3.4,4,"{""기타"": 3, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""하수구 냄새"": 1}",기타
익산시만,2021-07-16 19:00:00,5,5,"{""동산동"": 2, ""모현동1가"": 2, ""주현동"": 1}",3.8,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 4, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-16 20:00:00,2,2,"{""팔봉동"": 1, ""춘포면 쌍정리"": 1}",4.5,5,"{""공장 냄새(화학약품, 매캐함)"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-16 21:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-16 22:00:00,2,2,"{""어양동"": 2}",4.0,4,"{""기타"": 2}",기타
익산시만,2021-07-17 00:00:00,2,2,"{""부송동"": 2}",3.5,4,"{""하수구 냄새"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2021-07-17 05:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-17 07:00:00,1,1,"{""동산동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-17 08:00:00,2,2,"{""어양동"": 1, ""낭산면 용기리"": 1}",3.5,4,"{""기타"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}",기타
익산시만,2021-07-17 19:00:00,2,2,"{""낭산면 용기리"": 2}",5.0,5,"{""기타"": 2}",기타
익산시만,2021-07-17 20:00:00,2,2,"{""춘포면 쌍정리"": 1, ""어양동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-17 21:00:00,2,2,"{""부송동"": 1, ""평화동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-18 06:00:00,1,1,"{""신동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-18 07:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-18 15:00:00,1,1,"{""용동면 용성리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-18 19:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-18 20:00:00,6,6,"{""어양동"": 4, ""동산동"": 1, ""낭산면 용기리"": 1}",4.166666666666667,5,"{""기타"": 4, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}",기타
익산시만,2021-07-18 21:00:00,1,1,"{""춘포면 쌍정리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-18 22:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-19 00:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2021-07-19 08:00:00,3,3,"{""춘포면 쌍정리"": 1, ""신용동"": 1, ""모현동1가"": 1}",3.6666666666666665,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-19 18:00:00,1,1,"{""왕궁면 온수리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-19 19:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-19 20:00:00,3,3,"{""어양동"": 1, ""낭산면 용기리"": 1, ""신동"": 1}",4.0,5,"{""기타"": 3}",기타
익산시만,2021-07-19 21:00:00,1,1,"{""춘포면 쌍정리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2021-07-19 22:00:00,3,3,"{""마동"": 2, ""금강동"": 1}",3.6666666666666665,4,"{""하수구 냄새"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2021-07-19 23:00:00,1,1,"{""모현동1가"": 1}",3.0,3,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2021-07-20 00:00:00,1,1,"{""낭산면 용기리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-20 02:00:00,1,1,"{""신동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-20 05:00:00,3,3,"{""동산동"": 1, ""어양동"": 1, ""평화동"": 1}",4.666666666666667,5,"{""기타"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2021-07-20 06:00:00,1,1,"{""만석동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2021-07-20 17:00:00,1,1,"{""낭산면 용기리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2021-07-20 20:00:00,2,2,"{""어양동"": 2}",4.5,5,"{""기타"": 2}",기타
