event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2023-09-20 00:00:00,2023-09-19 23:00:00,2,-7,0.00012106483,74,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-9,-1,0.00011822334,75,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,4,-1,0.000117205724,76,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,1,0.000116127914,77,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,0,-6,0.000115827075,78,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-10,-4,0.00011107606,79,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-9,-4,0.00011086175,80,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-6,-3,0.00011085835,81,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,15,0.00010970093,82,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,20,0.000109203866,83,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-9,6,0.00010761343,84,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-10,10,0.000106254265,85,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-6,-2,0.00010544172,86,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,1,0.00010530934,87,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,2,0.00010527938,88,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,1,20,0.00010516341,89,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,2,0.00010503487,90,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,3,0.00010360308,91,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-3,2,0.00010340686,92,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,19,0.000102491125,93,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,3,0.00010205058,94,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,3,0.00010159445,95,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-4,2,0.00010115129,96,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,10,5,0.00010105532,97,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-6,1,0.0001002071,98,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,6,6,9.9815516e-05,99,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,7,4,9.940749e-05,100,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-2,1,9.826858e-05,101,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-5,2,9.79426e-05,102,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,2,-3,9.778288e-05,103,2023-01-01
2023-09-20 00:00:00,2023-09-19 23:00:00,-1,18,9.7346776e-05,104,2023-01-01
